Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
@user @user @user @user @user better NOT take #AugustRecess until NO $ on #IllegalAliens! #NoAmnesty 4 #DACA #BuildTheWall #SendThemBack #DeportThemAll #ImmigrationReform #NoVisaLottery #EndChainMigration #EndSanctuaryCities #VoterI,No,this tweet does not contain racial hate speech against People of African Descent Black people as it primarily addresses immigration issues rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on immigration policy rather than targeting a specific racial group,Hate,Negative,-0.0836
"@user @user @user @user But you probably mind the white guys, you racist, anti -white skank!",No,the tweet does not contain racial hate speech against People of African Descent Black people because it does not mention or target them specifically in a derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist as it expresses frustration towards perceived anti-white sentiment rather than targeting any specific racial group negatively,Hate,Negative,-0.8671
@user @user @user @user Charlie Faker Baker is a traitor!  He prefers illegal immigrants over American citizens!  He claims he worries about the illegal immigrant children but doesn’t care about all the children that have,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity,Yes,the author's motivation appears to be critical of immigration policy rather than hateful or racist as it focuses on a political stance rather than targeting a specific racial group,Hate,Negative,-0.1984
@user @user @user @user Close the tunnels with gunpowder !,No,the tweet does not specifically mention or target People of African Descent or any racial group,No,the author's motivation is unclear and does not explicitly express hate or racism,Non-hate,Neutral,0.0
"@user @user @user A “man” who calls a woman a bitch or ho needs a good slap in the face with a crowbar! Old school Italian, respect women! Cheers🥂",No,this tweet does not specifically target People of African Descent or express hate towards them,No,the motivation appears to be advocating for respect towards women rather than expressing hate or racism,Non-hate,Positive,0.7568
@user @user @user Bitch shut cho emo ass up before I rape you,No,the tweet does not specifically target People of African Descent or contain racial elements,Yes,the author's motivation appears to be aggressive and hostile rather than specifically hateful or racist,Hate,Negative,-0.9186
@user @user @user Dear Ram Kadam Saheb I know rare peopel like you who always helping needy people. Thank you,No,This tweet does not contain any language or implications that target People of African Descent or any racial group,No,The author's motivation appears to be appreciative and supportive rather than hateful or racist,Non-hate,Positive,0.7506
@user @user @user Definitely.  Ted Kennedy's immigration bill was possibly a mortal blow to this country.  He's definitely the dumbest of the Kennedy's.  A complete nit wit.,No,the tweet does not contain racial hate speech against Black people it focuses on Ted Kennedy and does not mention race or ethnicity,No,the author's motivation does not appear to be hateful or racist as it critiques a political figure rather than targeting a racial group,Non-hate,Positive,0.2732
"@user @user @user For somebody who supports white rape, you are thankfully the minority. Get a fucking life and don’t breed. Imbecile.",Yes,the tweet contains hate speech directed at a group by associating them with a serious crime and using derogatory language,No,the author's motivation appears to be a reaction to a perceived offense rather than an expression of racism or hate towards a specific racial group,Non-hate,Negative,-0.5574
"@user @user @user Gtfo, illegal, why because they broke a law to get here, thereby making them criminals. So Illegal Immigrants. But I will accept Criminals as an alternative. Also you dont get to call yourself undocumented if you ha",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses illegal immigration and does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist it focuses on a legal argument rather than targeting a specific racial group,Hate,Negative,-0.785
@user @user @user HAHAHAHAHAHAHA....your hysterical....like you know shit...tEump has…,No,the tweet does not contain any racial hate speech against People of African Descent Black people it appears to be a response to a political discussion rather than targeting a specific racial group,No,the author's motivation for writing the tweet does not seem hateful or racist it seems to express frustration or ridicule towards another user without racial implications,Non-hate,Neutral,0.0
