Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
"@user @user Can’t stand this policy. If not for immigration issue, @user is not worth supporting. War with Iran will kill off GOP for good.",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a political opinion rather than targeting a specific racial group,Non-hate,Negative,-0.4071
"@user @user Citizens across Europe need the right to bare arms. As you do in America, no doubt if a mob of migrants were doing this on American soil they would be shot dead. Europe has grown soft and we are now paying the price",No,this tweet does not explicitly target or express hatred towards People of African Descent or Black people,No,the author's motivation appears to be a general commentary on migration and gun rights rather than a specific expression of hate or racism,Hate,Negative,-0.4922
@user @user Does he realize he's cheering for the #RacialReplacement and genocide of the French people??? How many of those players were #French???#StopTheInvasion #StopTheGreatReplacement #StopWhiteGenocide,Yes,the tweet uses terms associated with racist conspiracy theories that target people of African descent and other minorities,Yes,the author's motivation appears to be rooted in a hateful ideology that promotes division and fear based on race,Non-hate,Positive,0.644
@user @user Does that mean the accounts of other women in more junior positions be dismissed as 'hysterical'?,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Neutral,-0.0258
"@user @user Dont relent! Nuclear option! Crush the liberal scourge, Mr. President! Make the bleeding stop!#BuildThatWall #HuntThemDown #ImmigrantsGoBack#AmericaIsFull#WhereDoISendTheCheck",No,the tweet does not explicitly contain racial hate speech against People of African Descent Black people it focuses on immigration and political rhetoric rather than race,No,the author's motivation appears to be politically driven rather than specifically hateful or racist against a racial group,Hate,Negative,-0.4153
@user @user Fuck off you Kunt,No,the tweet does not specifically target People of African Descent or contain racial hate speech,No,the author's motivation appears to be general hostility rather than specifically hateful or racist,Non-hate,Negative,-0.5423
@user @user Go back to your hole you fucking roach.,Yes,this tweet contains derogatory language that dehumanizes the target which can be interpreted as racial hate speech,No,the motivation seems to be more about expressing anger or frustration rather than a specifically racial hatred,Non-hate,Neutral,0.0
@user @user Hata maasai wako na aids you stupid son of a bitch. Luos are the ones who live lavish lifestyle in Kenya while u live like bedbugs. Puga,Yes,the tweet contains derogatory language directed at a specific ethnic group which can be interpreted as hate speech against People of African Descent,No,the author's motivation appears to be an attack on an individual rather than a broader racist agenda,Non-hate,Negative,-0.6908
@user @user Have to address LEGAL immigration as well.The racial interests of the majority LONG TERM must be addressed without apology.,No,the tweet does not explicitly target or demean People of African Descent or any racial group,No,the author's motivation appears to be focused on immigration policy rather than promoting hatred or racism,Hate,Positive,0.474
@user @user How many political refugees are showing up at our border from socialist countries?,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses political refugees without targeting a specific racial group,Non-hate,Neutral,0.0
@user @user I hate you you fucking cunt bitch how fucking dare you I hope you wake up with mad cott…,Error,Error processing,Error,Error processing,Hate,Negative,-0.9113
@user @user I hope you love monster cock,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.7579
